Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Latitude,Longitude,restaurants,stores,transport,school,nightlife,golf,park,grocery,service,recreational,cultural,leisure
621,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41,Unf,0,823,864,GasA,TA,N,FuseF,0,864,1,0,1,0,2,1,TA,5,Typ,0,None,None,None,0,0,None,None,N,0,0,100,0,0,0,0,None,None,0,9,2008,WD,Normal,67000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
639,RL,67.0,8777,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,796,GasA,Gd,Y,FuseA,0,796,0,0,1,0,2,1,TA,4,Typ,0,None,None,None,0,0,None,None,P,328,0,164,0,0,0,0,MnPrv,None,0,5,2008,WD,Normal,85000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
648,RL,85.0,10452,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500,Unf,0,594,1094,GasA,Ex,Y,SBrkr,0,1094,0,0,1,0,3,1,TA,5,Typ,2,Gd,Attchd,RFn,2,495,TA,TA,Y,0,0,0,0,287,0,0,None,None,0,6,2008,WD,Normal,155000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
652,RL,60.0,9084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0,Unf,0,755,755,GasA,TA,Y,SBrkr,0,1510,1,0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,Unf,1,296,Fa,Po,P,120,0,0,0,0,0,0,MnPrv,None,0,10,2009,WD,Normal,108000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
660,RL,75.0,9937,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637,Unf,0,849,1486,GasA,Ex,Y,SBrkr,0,1486,1,0,1,0,3,1,TA,7,Typ,0,None,Detchd,Fin,2,480,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,None,0,3,2009,WD,Normal,167000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
664,RL,90.0,10012,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,TA,Y,SBrkr,0,1181,1,0,2,0,3,1,TA,6,Typ,0,None,Detchd,RFn,2,588,TA,TA,Y,0,0,180,0,0,0,0,MnPrv,None,0,4,2008,WD,Normal,137500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
672,RH,54.0,6629,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551,Unf,0,121,672,GasA,TA,N,SBrkr,0,1369,1,0,2,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,0,None,None,0,7,2009,WD,Normal,103600,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
698,RL,57.0,6420,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210,ALQ,551,219,980,GasA,Fa,Y,FuseA,0,1148,0,1,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,9,2006,WD,Normal,123500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
724,RL,60.0,8172,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,0,1470,0,0,2,0,4,1,TA,7,Typ,0,None,Detchd,Unf,1,548,TA,TA,Y,0,0,0,0,156,0,0,None,None,0,5,2008,WD,Normal,135000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
725,RL,86.0,13286,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,0,None,None,0,2,2009,WD,Normal,320000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
739,RL,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,GasA,TA,Y,SBrkr,0,1200,3,0,3,0,3,1,TA,5,Typ,0,None,None,None,0,0,None,None,Y,120,0,0,0,0,0,0,None,None,0,3,2009,WD,Alloca,179000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
750,RL,50.0,8405,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,Wall,TA,N,FuseF,0,1529,0,0,2,0,4,1,TA,9,Mod,0,None,Detchd,Unf,1,240,TA,TA,N,92,0,185,0,0,0,0,None,None,0,4,2009,WD,Normal,98000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
772,RL,67.0,8877,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,836,GasA,TA,Y,FuseF,0,1220,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,Unf,2,396,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,4,2006,COD,Normal,102000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
773,RL,94.0,7819,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,1029,GasA,TA,Y,SBrkr,0,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,Unf,2,672,TA,TA,Y,144,0,0,0,0,0,0,MnPrv,None,0,3,2010,WD,Abnorml,107000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
815,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasW,Gd,Y,SBrkr,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,None,Detchd,Unf,1,280,TA,TA,P,207,0,96,0,0,0,0,None,None,0,7,2006,WD,Normal,116000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
840,RL,70.0,11767,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,0,1200,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,5,2008,WD,Normal,130500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
881,RL,60.0,7024,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,0,1090,1,0,1,1,2,1,TA,5,Typ,0,None,Attchd,Fin,2,450,TA,TA,Y,0,49,0,0,0,0,0,None,None,0,6,2007,WD,Normal,157000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
888,RL,59.0,16466,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,0,1393,0,0,1,1,3,1,TA,8,Typ,0,None,Attchd,Unf,1,300,TA,TA,Y,121,0,0,0,265,0,0,None,None,0,4,2008,WD,Normal,135500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
918,RL,70.04995836802665,17140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059,Unf,0,75,1134,GasA,Ex,Y,FuseA,0,1229,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1,284,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,4,2009,WD,Normal,135000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
922,RL,67.0,8777,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1084,Unf,0,188,1272,GasA,Gd,Y,SBrkr,0,2200,2,0,2,2,4,2,TA,9,Typ,0,None,None,None,0,0,None,None,N,0,70,0,0,0,0,0,GdPrv,None,0,9,2008,WD,Normal,145900,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
943,RL,42.0,7711,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,GasA,TA,Y,SBrkr,0,1440,2,0,2,0,4,2,TA,8,Typ,0,None,None,None,0,0,None,None,N,321,0,0,0,0,0,0,None,None,0,8,2007,Oth,Abnorml,150000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
955,RL,35.0,9400,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,945,Unf,0,0,945,GasA,TA,Y,SBrkr,0,980,0,2,2,0,4,0,TA,4,Typ,0,None,None,None,0,0,None,None,Y,0,0,0,0,0,0,0,None,None,0,10,2006,WD,AdjLand,127500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
979,RL,68.0,9450,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,552,Unf,0,342,894,GasA,Ex,Y,SBrkr,0,894,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,5,2007,WD,Abnorml,110000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
986,RL,68.0,10880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1040,Unf,0,124,1164,GasW,TA,N,SBrkr,0,1164,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1,240,TA,TA,Y,0,48,0,0,0,0,0,None,None,0,8,2008,ConLD,Normal,125000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1001,RL,74.0,10206,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasW,Fa,N,FuseF,0,944,0,0,1,0,2,1,Fa,4,Min1,0,None,Detchd,Unf,2,528,TA,Fa,Y,0,0,0,0,0,0,0,None,None,0,7,2009,WD,Normal,82000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1012,RL,75.0,9825,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,0.0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,N,SBrkr,0,1664,0,0,2,0,4,2,TA,8,Typ,0,None,None,None,0,0,None,None,Y,0,0,0,0,0,0,0,None,None,0,5,2010,WD,Normal,100000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1021,RL,60.0,7024,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1024,Unf,0,108,1132,GasA,Ex,Y,SBrkr,0,1132,1,0,1,1,2,1,Gd,5,Typ,0,None,Attchd,Fin,2,451,TA,TA,Y,252,64,0,0,0,0,0,None,None,0,6,2008,WD,Normal,176000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1036,RL,70.04995836802665,11500,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,Slab,None,None,None,None,0,None,0,0,0,GasA,Ex,N,SBrkr,0,845,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1,290,TA,TA,N,186,0,0,0,0,0,0,None,None,0,1,2009,WD,Normal,84000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1046,RL,70.04995836802665,13680,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,FuseA,0,1733,0,0,2,0,4,1,TA,8,Min2,1,Gd,Attchd,Unf,2,452,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,139600,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1050,RL,60.0,11100,Pave,None,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,0,930,0,0,1,0,2,1,Gd,6,Typ,0,None,Detchd,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,0,None,None,0,4,2010,WD,Abnorml,84900,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1054,RL,68.0,8562,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,Hip,CompShg,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,TA,TA,Av,Rec,383,Unf,0,833,1216,GasA,Ex,Y,FuseA,0,1526,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,Unf,1,364,TA,TA,Y,116,78,0,0,0,0,0,None,None,0,5,2010,WD,Normal,144500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1073,RL,50.0,7585,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,0,810,810,GasA,Fa,Y,FuseA,0,1456,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,Unf,1,280,TA,TA,P,0,0,0,0,0,0,0,None,None,0,8,2006,WD,Normal,91500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1074,RL,75.0,7950,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,0,155,690,GasA,TA,Y,SBrkr,0,1426,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,Fin,2,440,TA,TA,Y,252,0,0,0,0,0,0,MnPrv,None,0,7,2009,WD,Normal,159500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1089,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,970,970,GasA,Ex,Y,SBrkr,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,0,None,None,0,4,2006,WD,Normal,137500,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1123,RL,70.04995836802665,8926,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,Ex,Y,FuseA,0,960,0,0,1,0,3,1,TA,5,Typ,0,None,Basment,Unf,1,288,TA,TA,Y,64,0,0,0,160,0,0,MnPrv,None,0,10,2009,COD,Abnorml,112000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1124,RL,50.0,9405,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,SBrkr,0,698,0,1,1,0,2,1,TA,4,Typ,0,None,None,None,0,0,None,None,Y,0,200,0,0,0,0,0,None,None,0,6,2009,WD,Normal,118000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1145,RL,60.0,12180,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Gd,TA,No,BLQ,348,Unf,0,324,672,Grav,Fa,N,FuseA,0,924,1,0,1,0,2,1,Fa,5,Typ,0,None,Detchd,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,None,0,7,2010,WD,Normal,80000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1152,RL,134.0,17755,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176,Unf,0,1290,1466,GasA,TA,Y,SBrkr,0,1466,0,0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,Fin,2,528,TA,TA,Y,0,140,0,0,100,0,0,None,None,0,11,2006,WD,Normal,149900,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1169,RL,120.0,13728,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,0,None,None,0,7,2008,WD,Normal,235000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1180,RL,77.0,8335,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,0,1124,0,0,1,0,3,1,TA,5,Min2,1,Gd,None,None,0,0,None,None,N,0,36,190,0,0,0,0,None,None,0,4,2006,WD,Normal,93000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1186,RL,60.0,9738,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,0,1221,1,0,1,0,4,1,TA,7,Typ,0,None,Attchd,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,0,None,None,0,3,2006,WD,Normal,104900,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1213,RL,50.0,9340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,Y,SBrkr,0,672,1,0,1,0,2,1,TA,4,Typ,0,None,Attchd,Unf,1,234,TA,TA,N,0,113,0,0,0,0,0,None,None,0,8,2009,WD,Normal,113000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1255,RL,60.0,6931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,746,746,GasA,Ex,Y,SBrkr,0,1656,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,397,TA,TA,Y,178,128,0,0,0,0,0,None,None,0,7,2008,WD,Normal,165400,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1258,RL,56.0,4060,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,0,864,0,0,1,0,2,1,TA,4,Typ,0,None,None,None,0,0,None,None,Y,0,96,0,0,0,0,0,None,None,0,7,2009,WD,Normal,99900,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1274,RL,124.0,11512,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719,Unf,0,300,1019,GasA,Gd,Y,SBrkr,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,RFn,1,312,TA,TA,Y,0,0,0,0,163,0,0,GdPrv,None,0,5,2008,WD,Normal,177000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1295,RL,60.0,8172,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167,Unf,0,697,864,GasA,TA,Y,SBrkr,0,864,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2,572,TA,TA,N,0,0,0,0,0,0,0,None,None,0,4,2006,WD,Normal,115000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1298,RM,35.0,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,0,1072,1,0,2,0,2,1,TA,5,Typ,0,None,Basment,Fin,2,525,TA,TA,Y,0,44,0,0,0,0,0,None,None,0,6,2006,New,Partial,140000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
1299,RL,313.0,63887,Pave,None,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,GasA,Ex,Y,SBrkr,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,Fin,2,1418,TA,TA,Y,214,292,0,0,0,480,1,None,None,0,1,2008,New,Partial,160000,42.0159015,-93.6855863,1,1,0,0,1,0,1,0,1,1,0,1
